Date,Index,Open,High,Low,Close,Volume,Currency
09-10-2018,NIFTY 50,10390.3,10397.6,10279.35,10301.05,443795008,INR
10-10-2018,NIFTY 50,10331.85,10482.35,10318.25,10460.1,373844000,INR
11-10-2018,NIFTY 50,10169.8,10335.95,10138.6,10234.65,498508992,INR
12-10-2018,NIFTY 50,10331.55,10492.45,10322.15,10472.5,354056992,INR
15-10-2018,NIFTY 50,10524.2,10526.3,10410.15,10512.5,267518000,INR
16-10-2018,NIFTY 50,10550.15,10604.9,10525.3,10584.75,273444000,INR
17-10-2018,NIFTY 50,10688.7,10710.15,10436.45,10453.05,293587008,INR
19-10-2018,NIFTY 50,10339.7,10380.1,10249.6,10303.55,368552000,INR
22-10-2018,NIFTY 50,10405.85,10408.55,10224,10245.25,306472992,INR
23-10-2018,NIFTY 50,10152.6,10222.1,10102.35,10146.8,312041984,INR
24-10-2018,NIFTY 50,10278.15,10290.65,10126.7,10224.75,362272000,INR
25-10-2018,NIFTY 50,10135.05,10166.6,10079.3,10124.9,522422016,INR
26-10-2018,NIFTY 50,10122.35,10128.85,10004.55,10030,375563008,INR
29-10-2018,NIFTY 50,10078.1,10275.3,10020.35,10250.85,375748992,INR
30-10-2018,NIFTY 50,10239.4,10285.1,10175.35,10198.4,298753984,INR
31-10-2018,NIFTY 50,10209.55,10396,10105.1,10386.6,386619008,INR
01-11-2018,NIFTY 50,10441.7,10441.9,10341.9,10380.45,359340000,INR
02-11-2018,NIFTY 50,10462.3,10606.95,10457.7,10553,434176000,INR
05-11-2018,NIFTY 50,10558.75,10558.8,10477,10524,311176000,INR
06-11-2018,NIFTY 50,10552,10600.25,10491.45,10530,309879008,INR
07-11-2018,NIFTY 50,10614.45,10616.45,10591.8,10598.85,2826000,INR
09-11-2018,NIFTY 50,10614.7,10619.55,10544.85,10585.2,305816992,INR
12-11-2018,NIFTY 50,10607.8,10645.5,10464.05,10482.2,267710000,INR
13-11-2018,NIFTY 50,10451.9,10596.25,10440.55,10582.5,262542000,INR
14-11-2018,NIFTY 50,10634.9,10651.6,10532.7,10576.3,396374016,INR
15-11-2018,NIFTY 50,10580.6,10646.5,10557.5,10616.7,306012000,INR
16-11-2018,NIFTY 50,10644,10695.15,10631.15,10682.2,353384992,INR
19-11-2018,NIFTY 50,10731.25,10774.7,10688.8,10763.4,280521984,INR
20-11-2018,NIFTY 50,10740.1,10740.85,10640.85,10656.2,304323008,INR
21-11-2018,NIFTY 50,10670.95,10671.3,10562.35,10600.05,310191008,INR
22-11-2018,NIFTY 50,10612.65,10646.25,10512,10526.75,246927008,INR
26-11-2018,NIFTY 50,10568.3,10637.8,10489.75,10628.6,332863008,INR
27-11-2018,NIFTY 50,10621.45,10695.15,10596.35,10685.6,382833984,INR
28-11-2018,NIFTY 50,10708.75,10757.8,10699.85,10728.85,437627008,INR
29-11-2018,NIFTY 50,10808.7,10883.05,10782.35,10858.7,712651008,INR
30-11-2018,NIFTY 50,10892.1,10922.45,10835.1,10876.75,467856992,INR
03-12-2018,NIFTY 50,10930.7,10941.2,10845.35,10883.75,422359008,INR
04-12-2018,NIFTY 50,10877.1,10890.95,10833.35,10869.5,332136992,INR
05-12-2018,NIFTY 50,10820.45,10821.05,10747.95,10782.9,322020000,INR
06-12-2018,NIFTY 50,10718.15,10722.65,10588.25,10601.15,328275008,INR
07-12-2018,NIFTY 50,10644.8,10704.55,10599.35,10693.7,335849984,INR
10-12-2018,NIFTY 50,10508.7,10558.85,10474.95,10488.45,393096992,INR
11-12-2018,NIFTY 50,10350.05,10567.15,10333.85,10549.15,438699008,INR
12-12-2018,NIFTY 50,10591,10752.2,10560.8,10737.6,371696992,INR
13-12-2018,NIFTY 50,10810.75,10838.6,10749.5,10791.55,387809984,INR
14-12-2018,NIFTY 50,10784.5,10815.75,10752.1,10805.45,350579008,INR
17-12-2018,NIFTY 50,10853.2,10900.35,10844.85,10888.35,306145984,INR
18-12-2018,NIFTY 50,10850.9,10915.4,10819.1,10908.7,294942016,INR
19-12-2018,NIFTY 50,10930.55,10985.15,10928,10967.3,321801984,INR
20-12-2018,NIFTY 50,10885.2,10962.55,10880.05,10951.7,328803008,INR
21-12-2018,NIFTY 50,10944.25,10963.65,10738.65,10754,389235008,INR
24-12-2018,NIFTY 50,10780.9,10782.3,10649.25,10663.5,230291008,INR
26-12-2018,NIFTY 50,10635.45,10747.5,10534.55,10729.85,271943008,INR
27-12-2018,NIFTY 50,10817.9,10834.2,10764.45,10779.8,470160000,INR
28-12-2018,NIFTY 50,10820.95,10893.6,10817.15,10859.9,253087008,INR
31-12-2018,NIFTY 50,10913.2,10923.55,10853.2,10862.55,186495008,INR
01-01-2019,NIFTY 50,10881.7,10923.6,10807.1,10910.1,159404992,INR
02-01-2019,NIFTY 50,10868.85,10895.35,10735.05,10792.5,309665984,INR
03-01-2019,NIFTY 50,10796.8,10814.05,10661.25,10672.25,286241984,INR
04-01-2019,NIFTY 50,10699.7,10741.05,10628.65,10727.35,296596992,INR
07-01-2019,NIFTY 50,10804.85,10835.95,10750.15,10771.8,269371008,INR
08-01-2019,NIFTY 50,10786.25,10818.45,10733.25,10802.15,277697984,INR
09-01-2019,NIFTY 50,10862.4,10870.4,10749.4,10855.15,333011008,INR
10-01-2019,NIFTY 50,10859.35,10859.35,10801.8,10821.6,254364992,INR
11-01-2019,NIFTY 50,10834.75,10850.15,10739.4,10794.95,260792000,INR
14-01-2019,NIFTY 50,10807,10808,10692.35,10737.6,298774016,INR
15-01-2019,NIFTY 50,10777.55,10896.95,10777.55,10886.8,310736992,INR
16-01-2019,NIFTY 50,10899.65,10928.15,10876.9,10890.3,276539008,INR
17-01-2019,NIFTY 50,10920.85,10930.65,10844.65,10905.2,271676000,INR
18-01-2019,NIFTY 50,10914.85,10928.2,10852.2,10906.95,323814016,INR
21-01-2019,NIFTY 50,10919.35,10987.45,10885.75,10961.85,288828992,INR
22-01-2019,NIFTY 50,10949.8,10949.8,10864.15,10922.75,300768000,INR
23-01-2019,NIFTY 50,10931.05,10944.8,10811.95,10831.5,298876000,INR
24-01-2019,NIFTY 50,10844.05,10866.6,10798.65,10849.8,361081984,INR
25-01-2019,NIFTY 50,10859.75,10931.7,10756.45,10780.55,463444992,INR
28-01-2019,NIFTY 50,10792.45,10804.45,10630.95,10661.55,419683008,INR
29-01-2019,NIFTY 50,10653.7,10690.35,10583.65,10652.2,356908992,INR
30-01-2019,NIFTY 50,10702.25,10710.2,10612.85,10651.8,410108000,INR
31-01-2019,NIFTY 50,10690.55,10838.05,10678.55,10830.95,604817984,INR
01-02-2019,NIFTY 50,10851.35,10983.45,10813.45,10893.65,482272992,INR
04-02-2019,NIFTY 50,10876.75,10927.9,10814.15,10912.25,318300000,INR
05-02-2019,NIFTY 50,10908.65,10956.7,10886.7,10934.35,268095008,INR
06-02-2019,NIFTY 50,10965.1,11072.6,10962.7,11062.45,298510016,INR
07-02-2019,NIFTY 50,11070.45,11118.1,11043.6,11069.4,263544000,INR
08-02-2019,NIFTY 50,11023.5,11041.2,10925.45,10943.6,352787008,INR
11-02-2019,NIFTY 50,10930.9,10930.9,10857.1,10888.8,285984992,INR
12-02-2019,NIFTY 50,10879.7,10910.9,10823.8,10831.4,292315008,INR
13-02-2019,NIFTY 50,10870.55,10891.65,10772.1,10793.65,321959008,INR
14-02-2019,NIFTY 50,10786.1,10792.7,10718.75,10746.05,627041024,INR
15-02-2019,NIFTY 50,10780.25,10785.75,10620.4,10724.4,521876992,INR
18-02-2019,NIFTY 50,10738.65,10759.9,10628.4,10640.95,345440000,INR
19-02-2019,NIFTY 50,10636.7,10722.85,10585.65,10604.35,291507008,INR
20-02-2019,NIFTY 50,10655.45,10752.7,10646.4,10735.45,289195008,INR
21-02-2019,NIFTY 50,10744.1,10808.85,10721.5,10789.85,279584992,INR
22-02-2019,NIFTY 50,10782.7,10801.55,10758.4,10791.65,396847008,INR
25-02-2019,NIFTY 50,10813.25,10887.1,10788.05,10880.1,385904992,INR
26-02-2019,NIFTY 50,10775.3,10888.75,10729.3,10835.3,414953984,INR
27-02-2019,NIFTY 50,10881.2,10939.7,10751.2,10806.65,381080000,INR
28-02-2019,NIFTY 50,10865.7,10865.7,10784.85,10792.5,644158976,INR
01-03-2019,NIFTY 50,10842.65,10877.9,10823.1,10863.5,308526016,INR
05-03-2019,NIFTY 50,10864.85,10994.9,10817,10987.45,373220000,INR
06-03-2019,NIFTY 50,11024.85,11062.3,10998.85,11053,372551008,INR
07-03-2019,NIFTY 50,11077.95,11089.05,11027.1,11058.2,321208992,INR
08-03-2019,NIFTY 50,11038.85,11049,11008.95,11035.4,326569984,INR
11-03-2019,NIFTY 50,11068.75,11180.9,11059.85,11168.05,352241984,INR
12-03-2019,NIFTY 50,11231.35,11320.4,11227,11301.2,391311008,INR
13-03-2019,NIFTY 50,11326.2,11352.3,11276.6,11341.7,382996000,INR
14-03-2019,NIFTY 50,11382.5,11383.45,11313.75,11343.25,294480992,INR
15-03-2019,NIFTY 50,11376.85,11487,11370.8,11426.85,463704992,INR
18-03-2019,NIFTY 50,11473.85,11530.15,11412.5,11462.2,320249984,INR
19-03-2019,NIFTY 50,11500.3,11543.85,11451.25,11532.4,326100000,INR
20-03-2019,NIFTY 50,11553.35,11556.1,11503.1,11521.05,366297984,INR
22-03-2019,NIFTY 50,11549.2,11572.8,11434.55,11456.9,386193984,INR
25-03-2019,NIFTY 50,11395.65,11395.65,11311.6,11354.25,294459008,INR
26-03-2019,NIFTY 50,11375.2,11496.75,11352.45,11483.25,282575008,INR
27-03-2019,NIFTY 50,11531.45,11546.2,11413,11445.05,350446016,INR
28-03-2019,NIFTY 50,11463.65,11588.5,11452.45,11570,527679008,INR
29-03-2019,NIFTY 50,11625.45,11630.35,11570.15,11623.9,416276992,INR
01-04-2019,NIFTY 50,11665.2,11738.1,11644.75,11669.15,379572992,INR
02-04-2019,NIFTY 50,11711.55,11729.35,11655.85,11713.2,386131008,INR
03-04-2019,NIFTY 50,11735.3,11761,11629.15,11643.95,365760000,INR
04-04-2019,NIFTY 50,11660.2,11662.55,11559.2,11598,349030016,INR
05-04-2019,NIFTY 50,11638.4,11689.65,11609.5,11665.95,266666000,INR
08-04-2019,NIFTY 50,11704.35,11710.3,11549.1,11604.5,260932992,INR
09-04-2019,NIFTY 50,11612.05,11683.9,11569.7,11671.95,300468000,INR
10-04-2019,NIFTY 50,11646.85,11680.05,11571.75,11584.3,359940992,INR
11-04-2019,NIFTY 50,11592.55,11606.7,11550.55,11596.7,279776000,INR
12-04-2019,NIFTY 50,11612.85,11657.35,11578.8,11643.45,246006000,INR
15-04-2019,NIFTY 50,11667,11704.6,11648.25,11690.35,289996000,INR
16-04-2019,NIFTY 50,11736.2,11810.95,11731.55,11787.15,354315008,INR
18-04-2019,NIFTY 50,11856.15,11856.15,11738.5,11752.8,339654016,INR
22-04-2019,NIFTY 50,11727.05,11727.05,11583.95,11594.45,260356000,INR
23-04-2019,NIFTY 50,11612.95,11645.95,11564.8,11575.95,272544000,INR
24-04-2019,NIFTY 50,11601.5,11740.85,11578.85,11726.15,335196992,INR
25-04-2019,NIFTY 50,11735.7,11796.75,11624.3,11641.8,604360000,INR
26-04-2019,NIFTY 50,11683.75,11762.9,11661.75,11754.65,333484000,INR
30-04-2019,NIFTY 50,11748.75,11756.25,11655.9,11748.15,532631008,INR
02-05-2019,NIFTY 50,11725.55,11789.3,11699.55,11724.75,380278016,INR
03-05-2019,NIFTY 50,11722.6,11770.9,11699.35,11712.25,305520000,INR
06-05-2019,NIFTY 50,11605.8,11632.55,11571.35,11598.25,299046016,INR
07-05-2019,NIFTY 50,11651.5,11657.05,11484.45,11497.9,337496000,INR
08-05-2019,NIFTY 50,11478.7,11479.1,11346.95,11359.45,372825984,INR
09-05-2019,NIFTY 50,11322.4,11357.6,11255.05,11301.8,373028000,INR
10-05-2019,NIFTY 50,11314.15,11345.8,11251.05,11278.9,387323008,INR
13-05-2019,NIFTY 50,11258.7,11300.2,11125.6,11148.2,357585984,INR
14-05-2019,NIFTY 50,11151.65,11294.75,11108.3,11222.05,398123008,INR
15-05-2019,NIFTY 50,11271.7,11286.8,11136.95,11157,414174016,INR
16-05-2019,NIFTY 50,11180.35,11281.55,11143.35,11257.1,350735008,INR
17-05-2019,NIFTY 50,11261.9,11426.15,11259.85,11407.15,412108992,INR
20-05-2019,NIFTY 50,11651.9,11845.2,11591.7,11828.25,452096000,INR
21-05-2019,NIFTY 50,11863.65,11883.55,11682.8,11709.1,381038016,INR
22-05-2019,NIFTY 50,11727.95,11784.8,11682.4,11737.9,355871008,INR
23-05-2019,NIFTY 50,11901.3,12041.15,11614.5,11657.05,569030976,INR
24-05-2019,NIFTY 50,11748,11859,11658.1,11844.1,374636992,INR
27-05-2019,NIFTY 50,11855.5,11957.15,11812.4,11924.75,348356000,INR
28-05-2019,NIFTY 50,11958.35,11958.55,11864.9,11928.75,598307968,INR
29-05-2019,NIFTY 50,11905.8,11931.9,11836.8,11861.1,318068992,INR
30-05-2019,NIFTY 50,11865.3,11968.55,11859.4,11945.9,421200000,INR
31-05-2019,NIFTY 50,11999.8,12039.25,11829.45,11922.8,438880000,INR
03-06-2019,NIFTY 50,11953.75,12103.05,11920.1,12088.55,315300000,INR
04-06-2019,NIFTY 50,12052.65,12095.2,12005.85,12021.65,289220000,INR
06-06-2019,NIFTY 50,12039.8,12039.8,11830.25,11843.75,415209984,INR
07-06-2019,NIFTY 50,11865.2,11897.5,11769.5,11870.65,302460000,INR
10-06-2019,NIFTY 50,11934.9,11975.05,11871.75,11922.7,303329984,INR
11-06-2019,NIFTY 50,11959.85,12000.35,11904.35,11965.6,332180000,INR
12-06-2019,NIFTY 50,11962.45,11962.45,11866.35,11906.2,283720000,INR
13-06-2019,NIFTY 50,11873.9,11931.35,11817.05,11914.05,447900000,INR
14-06-2019,NIFTY 50,11910.1,11911.85,11797.7,11823.3,390300000,INR
17-06-2019,NIFTY 50,11844,11844.05,11657.75,11672.15,295529984,INR
18-06-2019,NIFTY 50,11677.05,11727.2,11641.15,11691.5,365529984,INR
19-06-2019,NIFTY 50,11744.45,11802.5,11625.1,11691.45,446929984,INR
20-06-2019,NIFTY 50,11653.65,11843.5,11635.05,11831.75,442020000,INR
21-06-2019,NIFTY 50,11827.6,11827.95,11705.1,11724.1,468430016,INR
24-06-2019,NIFTY 50,11725.8,11754,11670.2,11699.65,277620000,INR
25-06-2019,NIFTY 50,11681,11814.4,11651,11796.45,300480000,INR
26-06-2019,NIFTY 50,11768.15,11871.85,11757.55,11847.55,327889984,INR
27-06-2019,NIFTY 50,11860.85,11911.15,11821.05,11841.55,480169984,INR
28-06-2019,NIFTY 50,11861.15,11871.7,11775.5,11788.85,303889984,INR
01-07-2019,NIFTY 50,11839.9,11884.65,11830.8,11865.6,278420000,INR
02-07-2019,NIFTY 50,11890.3,11917.45,11814.7,11910.3,363200000,INR
03-07-2019,NIFTY 50,11932.15,11945.2,11887.05,11916.75,340529984,INR
04-07-2019,NIFTY 50,11928.8,11969.25,11923.65,11946.75,333600000,INR
05-07-2019,NIFTY 50,11964.75,11981.75,11797.9,11811.15,530720000,INR
08-07-2019,NIFTY 50,11770.4,11771.9,11523.3,11558.6,464030016,INR
09-07-2019,NIFTY 50,11531.6,11582.55,11461,11555.9,442520000,INR
10-07-2019,NIFTY 50,11536.15,11593.7,11475.65,11498.9,337569984,INR
11-07-2019,NIFTY 50,11561.45,11599,11519.5,11582.9,317260000,INR
12-07-2019,NIFTY 50,11601.15,11639.55,11538.6,11552.5,359420000,INR
15-07-2019,NIFTY 50,11614.75,11618.4,11532.3,11588.35,368790016,INR
16-07-2019,NIFTY 50,11596.65,11670.05,11573.95,11662.6,480160000,INR
17-07-2019,NIFTY 50,11670.75,11706.65,11651.15,11687.5,464830016,INR
18-07-2019,NIFTY 50,11675.6,11677.15,11582.4,11596.9,498260000,INR
19-07-2019,NIFTY 50,11627.95,11640.35,11399.3,11419.25,446049984,INR
22-07-2019,NIFTY 50,11392.85,11398.15,11301.25,11346.2,516040000,INR
23-07-2019,NIFTY 50,11372.25,11398.15,11302.8,11331.05,458929984,INR
24-07-2019,NIFTY 50,11322.45,11359.75,11229.8,11271.3,413200000,INR
25-07-2019,NIFTY 50,11290.4,11361.4,11239.35,11252.15,553680000,INR
26-07-2019,NIFTY 50,11247.45,11307.6,11210.05,11284.3,522670016,INR
29-07-2019,NIFTY 50,11307.5,11310.95,11152.4,11189.2,482860000,INR
30-07-2019,NIFTY 50,11213.7,11267.45,11072.65,11085.4,479060000,INR
31-07-2019,NIFTY 50,11034.05,11145.3,10999.4,11118,536689984,INR
01-08-2019,NIFTY 50,11060.2,11076.75,10881,10980,499920000,INR
02-08-2019,NIFTY 50,10930.3,11080.15,10848.95,10997.35,547420032,INR
05-08-2019,NIFTY 50,10895.8,10895.8,10782.6,10862.6,506560000,INR
06-08-2019,NIFTY 50,10815.4,11018.55,10813.8,10948.25,517889984,INR
07-08-2019,NIFTY 50,10958.1,10975.65,10835.9,10855.5,548470016,INR
08-08-2019,NIFTY 50,10899.2,11058.05,10842.95,11032.45,482470016,INR
09-08-2019,NIFTY 50,11087.9,11181.45,11062.8,11109.65,538060032,INR
13-08-2019,NIFTY 50,11139.4,11145.9,10901.6,10925.85,624640000,INR
14-08-2019,NIFTY 50,11003.25,11078.15,10935.6,11029.4,511540000,INR
16-08-2019,NIFTY 50,11043.65,11068.65,10924.3,11047.8,470910016,INR
19-08-2019,NIFTY 50,11094.8,11146.9,11037.85,11053.9,369489984,INR
20-08-2019,NIFTY 50,11063.9,11076.3,10985.3,11017,444720000,INR
21-08-2019,NIFTY 50,11018.15,11034.2,10906.65,10918.7,557870016,INR
22-08-2019,NIFTY 50,10905.3,10908.25,10718.3,10741.35,668190016,INR
23-08-2019,NIFTY 50,10699.6,10862.55,10637.15,10829.35,667080000,INR
26-08-2019,NIFTY 50,11000.3,11070.3,10756.55,11057.85,684140032,INR
27-08-2019,NIFTY 50,11106.55,11141.75,11049.5,11105.35,685550016,INR
28-08-2019,NIFTY 50,11101.3,11129.65,10987.65,11046.1,549960000,INR
29-08-2019,NIFTY 50,10996.05,11021.1,10922.4,10948.3,649880000,INR
30-08-2019,NIFTY 50,10987.8,11042.6,10874.8,11023.25,628150016,INR
03-09-2019,NIFTY 50,10960.95,10967.5,10772.7,10797.9,483040000,INR
04-09-2019,NIFTY 50,10790.4,10858.75,10746.35,10844.65,508780000,INR
05-09-2019,NIFTY 50,10860.95,10920.1,10816,10847.9,595699968,INR
06-09-2019,NIFTY 50,10883.8,10957.05,10867.45,10946.2,497209984,INR
09-09-2019,NIFTY 50,10936.7,11028.85,10889.8,11003.05,412470016,INR
11-09-2019,NIFTY 50,11028.5,11054.8,11011.65,11035.7,687139968,INR
12-09-2019,NIFTY 50,11058.3,11081.75,10964.95,10982.8,551440000,INR
13-09-2019,NIFTY 50,10986.8,11084.45,10945.75,11075.9,624310016,INR
16-09-2019,NIFTY 50,10994.85,11052.7,10968.2,11003.5,434449984,INR
17-09-2019,NIFTY 50,11000.1,11000.1,10796.5,10817.6,482009984,INR
18-09-2019,NIFTY 50,10872.8,10885.15,10804.85,10840.65,519160000,INR
19-09-2019,NIFTY 50,10845.2,10845.2,10670.25,10704.8,642600000,INR
20-09-2019,NIFTY 50,10746.8,11381.9,10691,11274.2,1356770048,INR
23-09-2019,NIFTY 50,11542.7,11694.85,11471.35,11600.2,882830016,INR
24-09-2019,NIFTY 50,11590.7,11655.05,11539.2,11588.2,651720000,INR
25-09-2019,NIFTY 50,11564.85,11564.95,11416.1,11440.2,629059968,INR
26-09-2019,NIFTY 50,11469.85,11610.85,11466.35,11571.2,844470016,INR
27-09-2019,NIFTY 50,11556.35,11593.6,11499.75,11512.4,650019968,INR
30-09-2019,NIFTY 50,11491.15,11508.25,11390.8,11474.45,756849984,INR
01-10-2019,NIFTY 50,11515.4,11554.2,11247.9,11359.9,1305420032,INR
03-10-2019,NIFTY 50,11322.25,11370.4,11257.35,11314,1017480000,INR
04-10-2019,NIFTY 50,11388.45,11400.3,11158.35,11174.75,928520000,INR
07-10-2019,NIFTY 50,11196.2,11233.85,11112.65,11126.4,733200000,INR
09-10-2019,NIFTY 50,11152.95,11321.6,11090.15,11313.3,741150016,INR
10-10-2019,NIFTY 50,11280.5,11293.35,11208.55,11234.55,562019968,INR
11-10-2019,NIFTY 50,11257.7,11362.9,11189.4,11305.05,737800000,INR
14-10-2019,NIFTY 50,11335.9,11420.45,11290.05,11341.15,587580032,INR
15-10-2019,NIFTY 50,11360.85,11462.35,11342.1,11428.3,527400000,INR
16-10-2019,NIFTY 50,11464.95,11481.05,11411.1,11464,533470016,INR
17-10-2019,NIFTY 50,11466.3,11599.1,11439.65,11586.35,797569984,INR
18-10-2019,NIFTY 50,11580.3,11684.7,11553.15,11661.85,853440000,INR
22-10-2019,NIFTY 50,11657.15,11714.35,11573.65,11588.35,867600000,INR
23-10-2019,NIFTY 50,11596.2,11651.6,11554.4,11604.1,664160000,INR
24-10-2019,NIFTY 50,11661.65,11679.6,11534.65,11582.6,700480000,INR
25-10-2019,NIFTY 50,11646.15,11646.9,11490.75,11583.9,812030016,INR
27-10-2019,NIFTY 50,11662.25,11672.4,11604.6,11627.15,161779008,INR
29-10-2019,NIFTY 50,11643.95,11809.4,11627.35,11786.85,951720000,INR
30-10-2019,NIFTY 50,11883.9,11883.95,11784.45,11844.1,725219968,INR
31-10-2019,NIFTY 50,11890.45,11945,11855.1,11877.45,1414840064,INR
01-11-2019,NIFTY 50,11886.6,11918.3,11843.35,11890.6,855340032,INR
04-11-2019,NIFTY 50,11928.9,11989.15,11905.35,11941.3,823049984,INR
05-11-2019,NIFTY 50,11974.6,11978.95,11861.9,11917.2,631950016,INR
06-11-2019,NIFTY 50,11911.5,12002.9,11850.25,11966.05,603350016,INR
07-11-2019,NIFTY 50,12021.1,12021.4,11946.85,12012.05,562960000,INR
08-11-2019,NIFTY 50,11987.15,12034.15,11888.75,11908.15,789249984,INR
11-11-2019,NIFTY 50,11879.2,11932.65,11853.95,11913.45,548979968,INR
13-11-2019,NIFTY 50,11908.3,11946.8,11823.2,11840.45,659040000,INR
14-11-2019,NIFTY 50,11858.75,11895.65,11802.65,11872.1,559489984,INR
15-11-2019,NIFTY 50,11904.2,11973.65,11879.25,11895.45,580150016,INR
18-11-2019,NIFTY 50,11915.15,11946.2,11867.6,11884.5,514350016,INR
19-11-2019,NIFTY 50,11919.45,11958.85,11881.75,11940.1,613910016,INR
20-11-2019,NIFTY 50,12004.75,12038.6,11966.05,11999.1,646659968,INR
21-11-2019,NIFTY 50,12025.65,12028.2,11956.9,11968.4,557689984,INR
22-11-2019,NIFTY 50,11967.3,11968.1,11883.5,11914.4,486820000,INR
25-11-2019,NIFTY 50,11922.45,12084.5,11919.75,12073.75,534289984,INR
26-11-2019,NIFTY 50,12110.2,12132.45,12006.35,12037.7,1201340032,INR
27-11-2019,NIFTY 50,12068.5,12114.9,12055.15,12100.7,584230016,INR
28-11-2019,NIFTY 50,12132.1,12158.8,12099.95,12151.15,620480000,INR
29-11-2019,NIFTY 50,12146.2,12147.4,12017.4,12056.05,804430016,INR
02-12-2019,NIFTY 50,12137.05,12137.15,12023.7,12048.2,720950016,INR
03-12-2019,NIFTY 50,12067.65,12068.6,11956.4,11994.2,605790016,INR
04-12-2019,NIFTY 50,11969.95,12054.7,11935.3,12043.2,747190016,INR
05-12-2019,NIFTY 50,12071.25,12081.2,11998.75,12018.4,562230016,INR
06-12-2019,NIFTY 50,12047.35,12057.05,11888.85,11921.5,609219968,INR
09-12-2019,NIFTY 50,11939.1,11981.95,11888.05,11937.5,599120000,INR
10-12-2019,NIFTY 50,11950.5,11953.2,11844.7,11856.8,650220032,INR
11-12-2019,NIFTY 50,11867.35,11923.2,11832.3,11910.15,997660032,INR
12-12-2019,NIFTY 50,11944.3,12005.5,11934,11971.8,752620032,INR
13-12-2019,NIFTY 50,12026.4,12098.85,12023.6,12086.7,597710016,INR
16-12-2019,NIFTY 50,12131.35,12134.65,12046.3,12053.95,437700000,INR
17-12-2019,NIFTY 50,12082.45,12182.75,12070.35,12165,499590016,INR
18-12-2019,NIFTY 50,12197,12237.7,12163.45,12221.65,518860000,INR
19-12-2019,NIFTY 50,12223.4,12268.35,12191.15,12259.7,623049984,INR
20-12-2019,NIFTY 50,12266.45,12293.9,12252.75,12271.8,810680000,INR
23-12-2019,NIFTY 50,12235.45,12287.15,12213.25,12262.75,604780032,INR
24-12-2019,NIFTY 50,12269.25,12283.7,12202.1,12214.55,470289984,INR
26-12-2019,NIFTY 50,12211.85,12221.55,12118.85,12126.55,520329984,INR
27-12-2019,NIFTY 50,12172.9,12258.45,12157.9,12245.8,383790016,INR
30-12-2019,NIFTY 50,12274.9,12286.45,12213.8,12255.85,411089984,INR
31-12-2019,NIFTY 50,12247.1,12247.1,12151.8,12168.45,426929984,INR
01-01-2020,NIFTY 50,12202.15,12222.2,12165.3,12182.5,304080000,INR
02-01-2020,NIFTY 50,12198.55,12289.9,12195.25,12282.2,407700000,INR
03-01-2020,NIFTY 50,12261.1,12265.6,12191.35,12226.65,428769984,INR
06-01-2020,NIFTY 50,12170.6,12179.1,11974.2,11993.05,396500000,INR
07-01-2020,NIFTY 50,12079.1,12152.15,12005.35,12052.95,447820000,INR
08-01-2020,NIFTY 50,11939.1,12044.95,11929.6,12025.35,445990016,INR
09-01-2020,NIFTY 50,12153.15,12224.05,12132.55,12215.9,477470016,INR
10-01-2020,NIFTY 50,12271,12311.2,12213.2,12256.8,660630016,INR
13-01-2020,NIFTY 50,12296.7,12337.75,12285.8,12329.55,500969984,INR
14-01-2020,NIFTY 50,12333.1,12374.25,12308.7,12362.3,616259968,INR
15-01-2020,NIFTY 50,12349.4,12355.15,12278.75,12343.3,684350016,INR
16-01-2020,NIFTY 50,12347.1,12389.05,12315.8,12355.5,395670016,INR
17-01-2020,NIFTY 50,12328.4,12385.45,12321.4,12352.35,502060000,INR
20-01-2020,NIFTY 50,12430.5,12430.5,12216.9,12224.55,491609984,INR
21-01-2020,NIFTY 50,12195.3,12230.05,12162.3,12169.85,443980000,INR
22-01-2020,NIFTY 50,12218.35,12225.05,12087.9,12106.9,526300000,INR
23-01-2020,NIFTY 50,12123.75,12189,12094.1,12180.35,867649984,INR
24-01-2020,NIFTY 50,12174.55,12272.15,12149.65,12248.25,593240000,INR
27-01-2020,NIFTY 50,12197.1,12216.6,12107,12119,441160000,INR
28-01-2020,NIFTY 50,12148.1,12163.55,12024.5,12055.8,478480000,INR
29-01-2020,NIFTY 50,12114.9,12169.6,12103.8,12129.5,514360000,INR
30-01-2020,NIFTY 50,12147.75,12150.3,12010.6,12035.8,538140032,INR
31-01-2020,NIFTY 50,12100.4,12103.55,11945.85,11962.1,771280000,INR
01-02-2020,NIFTY 50,11939,12017.35,11633.3,11661.85,537634752,INR
03-02-2020,NIFTY 50,11627.45,11749.85,11614.5,11707.9,669820032,INR
04-02-2020,NIFTY 50,11786.25,11986.15,11783.4,11979.65,560430016,INR
05-02-2020,NIFTY 50,12005.85,12098.15,11953.35,12089.15,758030016,INR
06-02-2020,NIFTY 50,12120,12160.6,12084.65,12137.95,565120000,INR
07-02-2020,NIFTY 50,12151.15,12154.7,12073.95,12098.35,473480000,INR
10-02-2020,NIFTY 50,12102.35,12103.55,11990.75,12031.5,524710016,INR
11-02-2020,NIFTY 50,12108.4,12172.3,12099,12107.9,479980000,INR
12-02-2020,NIFTY 50,12151,12231.75,12144.3,12201.2,411729984,INR
13-02-2020,NIFTY 50,12219.55,12225.65,12139.8,12174.65,501190016,INR
14-02-2020,NIFTY 50,12190.15,12246.7,12091.2,12113.45,622780032,INR
